0	0.0	0.0	0.0	0.0
9	1.036	0.1969303509524433	1.036	0.1969303509524433
18	1.124	0.3961538536370751	1.616	0.6674090722633929
27	1.2	0.49849472814462	2.228	0.9848633975448825
36	1.288	0.5914013113124142	2.932	1.2769640850662554
45	1.39	0.7147879711406523	3.714	1.652169279055062
54	1.484	0.8093541302893509	4.422	2.054350679272367
63	1.598	0.9285043028876928	5.202	2.444821118323639
72	1.706	1.0323252349824497	6.096	2.9223045233949967
81	1.816	1.157940262406747	7.04	3.501846063393338
90	1.944	1.2838069639323821	8.048	4.124526571484019
99	2.064	1.419836565152306	9.064	4.854176558400013
108	2.2	1.5377676869143297	10.156	5.564313719979198
117	2.36	1.6564684650035135	11.39	6.393406861963758
126	2.538	1.8295492617040974	12.72	7.2869609302643035
135	2.73	2.061455601849522	14.08	8.301773236950993
144	2.902	2.1959144063829825	15.618	9.416018202913332
153	3.186	2.475410939346691	17.262	10.592722385443226
162	3.43	2.7568642696372274	19.032	11.86864378987008
171	3.672	3.0143969842004408	20.9	13.3032308821507
180	3.956	3.3244801603669396	22.942	14.867707740836636
189	4.256	3.628884346904215	25.154	16.526843531486247
198	4.564	3.9131226735327633	27.482	18.469214921040887
207	4.896	4.221946667987962	29.944	20.40199369408261
216	5.268	4.621134684419314	32.664	22.776933098262493
225	5.672	5.021039501472847	35.564	25.203737038809223
234	6.114	5.425853275525896	38.65	27.79338851039539
243	6.542	5.870362707417084	41.938	30.782157794361233
252	6.936	6.235516605275732	45.4	33.72599717979504
261	7.436	6.797228009801824	49.034	36.88671988952687
270	7.996	7.391430883191837	53.11	40.471542984956294
279	8.592	7.961929454678844	57.192	43.855692669927336
288	9.252	8.520192683662355	61.85	47.92976136022482
297	9.94	9.150949664352822	66.804	52.13191976242801
306	10.632	9.763976981383447	72.016	56.53033789218322
315	11.44	10.52120675508121	77.56	61.17030335076043
324	12.254	11.265313959104482	83.622	66.40797508062278
333	13.202	12.173478679750202	90.07	71.87824472069593
342	14.16	13.077325141852652	96.978	77.84531651040552
351	15.124	13.870450706650134	104.372	84.07183692252156
360	16.146	14.816468522524453	112.096	90.61884093644836
369	17.284	15.891646637958294	120.35	97.50864254383531
378	18.478	17.04460480932933	129.196	105.08695504314746
387	19.758	18.23316573350143	138.484	112.83748641600167
396	21.178	19.549903156457173	148.642	121.2551832910655
405	22.548	20.648011447921725	158.924	129.55212746791506
414	24.12	21.84729293108951	170.11	138.60479240254972
423	25.754	23.232757176280746	181.94	148.2719580604984
432	27.646	24.77426512381042	194.382	158.1991720334343
441	29.57	26.397324437809043	207.454	168.1176462181763
450	31.612	28.056082112208284	221.568	179.16595171099056
459	33.712	29.822270060865026	236.182	190.24899009578192
468	35.994	31.710014412296562	251.768	202.15241124147272
477	38.35	33.60664090065012	268.008	214.30775899890864
486	40.94	35.66269838517864	285.372	227.08401069169017
495	43.57	37.65023479821503	303.49	240.18783961015424
504	46.278	39.74897077101131	322.9	253.94664754550175
513	49.054	41.78170059978435	342.772	267.6897525555404
522	52.184	44.143486936101404	363.506	281.67200108706726
531	55.494	46.54945399609613	385.212	295.9343192308003
540	58.82	48.80425504626869	407.866	310.3630817752945
549	62.562	51.44172097932405	431.514	325.14595120217376
558	66.41	54.07163195951766	456.532	340.46949927397577
567	70.29	56.50305381287246	482.522	355.45589783630436
576	74.26	59.221370648465786	509.406	370.87037470478475
585	78.538	61.90716881833801	537.086	386.42787115218084
594	82.852	64.4825099090314	565.466	401.6788875475071
603	87.446	67.37258503596887	594.594	416.6066434356386
612	92.26	70.25493514212117	625.024	431.76708658502025
621	97.148	72.73364050370256	656.474	446.9003077803689
630	102.488	75.59984476874354	688.836	461.58630931375313
639	107.554	78.02681238460157	721.816	476.2178040958524
648	112.826	80.52475517747808	755.258	490.3988024116836
657	118.094	82.99666292154292	789.636	504.07775220151194
666	123.492	85.47414577046317	824.418	517.0271224672196
675	129.434	88.05785607219873	859.966	529.6736894339356
684	135.67	90.66795716742399	896.314	541.9945826844753
693	141.782	93.25427172193658	933.414	553.5796052626267
702	148.062	95.62220122300818	970.576	564.4424281833062
711	154.594	98.08495542621166	1008.484	574.6643541964024
720	160.952	100.24104063933555	1046.612	584.2874850502731
729	167.36	102.19054856704152	1084.948	593.3372155855366
738	174.174	104.06514706503484	1123.516	601.1648726866073
747	180.692	105.73940978444664	1162.224	608.8090034068638
756	187.526	107.61281689799517	1200.69	614.8556259656107
765	194.768	109.81419074499414	1239.352	620.5345521054517
774	201.994	111.76115190059689	1278.124	625.1370804573389
783	209.438	113.49599480895951	1317.072	628.8100149375576
792	216.71	114.93740520051968	1355.68	631.78355987875
801	223.69	116.07915679088367	1393.532	633.6202286577729
810	230.69	117.211821597672	1431.446	634.6223460675308
819	237.93	118.4061194290078	1468.866	634.816294292292
